time,high,low,volume,open,close
2017-11-04 20:00:00,637.2899780273438,570.8300170898438,88707513,614.260009765625,625.719970703125
2017-11-03 20:00:00,641.5499877929688,563.0700073242188,136414146,626.02001953125,614.260009765625
2017-11-02 20:00:00,686.2100219726562,558.530029296875,212978833,563.2100219726562,626.0399780273438
2017-11-01 20:00:00,593.6799926757812,492.3900146484375,170606048,530.239990234375,562.7899780273438
2017-10-31 20:00:00,546.1099853515625,434.45001220703125,122331291,435.4800109863281,529.8800048828125
2017-10-30 20:00:00,456.29998779296875,426.29998779296875,43638797,444.92999267578125,435.4800109863281
2017-10-29 20:00:00,482.5799865722656,416.05999755859375,87034115,451.9100036621094,444.92999267578125
2017-10-28 19:00:00,523.0800170898438,400.4100036621094,259090603,416.7699890136719,451.9100036621094
2017-10-27 19:00:00,420.8699951171875,363.1300048828125,67773673,363.82000732421875,417.2200012207031
2017-10-26 19:00:00,373.4599914550781,335.6300048828125,45524489,335.75,363.8399963378906
2017-10-25 19:00:00,350.7300109863281,325.6600036621094,23659411,329.30999755859375,335.67999267578125
2017-10-24 19:00:00,331.4100036621094,315.2799987792969,11348229,322.7200012207031,329.4700012207031
2017-10-23 19:00:00,337.4200134277344,303.7300109863281,25115720,312.04998779296875,322.2799987792969
2017-10-22 19:00:00,329.9700012207031,300.260009765625,20958214,324.8800048828125,312.04998779296875
2017-10-21 19:00:00,358.2699890136719,318.3599853515625,31515652,321.94000244140625,325.8800048828125
2017-10-20 19:00:00,329.1300048828125,313.1300048828125,10098593,326.1499938964844,322.1199951171875
2017-10-19 19:00:00,333.9100036621094,320.6700134277344,14375667,329.6000061035156,326.0299987792969
2017-10-18 19:00:00,339.0,323.80999755859375,17971549,338.7699890136719,329.6600036621094
2017-10-17 19:00:00,374.1600036621094,305.9599914550781,40142126,367.94000244140625,338.7200012207031
2017-10-16 19:00:00,399.8599853515625,308.2300109863281,88485919,313.989990234375,367.8399963378906
2017-10-15 19:00:00,317.8500061035156,310.07000732421875,8702010,314.04998779296875,313.94000244140625
2017-10-14 19:00:00,323.3800048828125,307.6099853515625,11896226,321.6700134277344,314.1000061035156
2017-10-13 19:00:00,327.5400085449219,314.6499938964844,21544074,320.1099853515625,321.6700134277344
2017-10-12 19:00:00,324.32000732421875,291.9800109863281,36812373,310.55999755859375,320.1099853515625
2017-10-11 19:00:00,331.1099853515625,306.25,32051057,314.2099914550781,310.55999755859375
2017-10-10 19:00:00,320.5400085449219,309.2300109863281,19338916,317.19000244140625,314.2099914550781
2017-10-09 19:00:00,350.1099853515625,304.5199890136719,40789265,312.42999267578125,317.19000244140625
2017-10-08 19:00:00,343.95001220703125,282.17999267578125,42738393,343.5199890136719,312.42999267578125
2017-10-07 19:00:00,363.7900085449219,335.70001220703125,22147895,359.80999755859375,343.5199890136719
2017-10-06 19:00:00,368.1700134277344,354.2099914550781,11726397,363.2200012207031,359.80999755859375
2017-10-05 19:00:00,374.5400085449219,352.9100036621094,19726320,354.3999938964844,363.2200012207031
2017-10-04 19:00:00,368.1400146484375,343.7200012207031,38188747,355.75,354.3999938964844
2017-10-03 19:00:00,403.2200012207031,351.29998779296875,46419226,401.4100036621094,355.75
2017-10-02 19:00:00,420.69000244140625,393.0299987792969,17248218,419.67999267578125,401.4100036621094
2017-10-01 19:00:00,432.2200012207031,410.32000732421875,30198291,418.04998779296875,419.67999267578125
2017-09-30 19:00:00,440.55999755859375,417.1000061035156,24068045,435.95001220703125,418.04998779296875
2017-09-29 19:00:00,454.8500061035156,433.7699890136719,24220359,440.54998779296875,435.95001220703125
2017-09-28 19:00:00,459.6300048828125,430.44000244140625,21350204,458.1499938964844,440.54998779296875
2017-09-27 19:00:00,481.5899963378906,442.1499938964844,34380897,464.1400146484375,458.1499938964844
2017-09-26 19:00:00,468.6400146484375,439.8999938964844,30195113,449.55999755859375,464.1400146484375
2017-09-25 19:00:00,463.54998779296875,448.95001220703125,14765728,450.8500061035156,449.55999755859375
2017-09-24 19:00:00,458.17999267578125,420.1400146484375,23480486,421.19000244140625,450.8500061035156
2017-09-23 19:00:00,434.3399963378906,416.6199951171875,14388923,430.30999755859375,421.19000244140625
2017-09-22 19:00:00,436.1400146484375,403.3299865722656,15542354,409.6300048828125,430.30999755859375
2017-09-21 19:00:00,434.1700134277344,395.0899963378906,26731878,416.1300048828125,409.6300048828125
2017-09-20 19:00:00,484.7200012207031,413.79998779296875,34350076,477.25,416.1300048828125
2017-09-19 19:00:00,530.6400146484375,475.32000732421875,49416655,530.5999755859375,477.25
2017-09-18 19:00:00,548.1300048828125,454.7699890136719,50064941,486.0299987792969,530.5999755859375
2017-09-17 19:00:00,492.489990234375,438.3800048828125,33211175,439.07000732421875,486.0299987792969
2017-09-16 19:00:00,450.8800048828125,407.80999755859375,16667495,443.2099914550781,439.07000732421875
2017-09-15 19:00:00,470.70001220703125,411.5299987792969,35057627,428.8800048828125,443.2099914550781
2017-09-14 19:00:00,454.2099914550781,301.54998779296875,81380795,386.489990234375,428.8800048828125
2017-09-13 19:00:00,515.5800170898438,385.45001220703125,43447407,506.489990234375,386.489990234375
2017-09-12 19:00:00,538.97998046875,471.0799865722656,35647701,536.9600219726562,506.489990234375
2017-09-11 19:00:00,577.6199951171875,530.0700073242188,22082978,556.02001953125,536.9600219726562
2017-09-10 19:00:00,590.1699829101562,550.0999755859375,19801627,556.9000244140625,556.02001953125
2017-09-09 19:00:00,586.8099975585938,524.97998046875,27588948,586.239990234375,556.9000244140625
2017-09-08 19:00:00,610.280029296875,565.5700073242188,24260056,605.6599731445312,586.239990234375
2017-09-07 19:00:00,698.489990234375,573.0900268554688,65565655,667.5599975585938,605.6599731445312
2017-09-06 19:00:00,718.9199829101562,604.3200073242188,70423045,647.6400146484375,667.5599975585938
2017-09-05 19:00:00,657.2999877929688,539.1300048828125,54825116,546.739990234375,647.6400146484375
2017-09-04 19:00:00,560.219970703125,472.510009765625,30106018,519.2999877929688,546.739990234375
2017-09-03 19:00:00,611.5,496.8399963378906,39354607,609.8499755859375,519.2999877929688
2017-09-02 19:00:00,622.72998046875,559.219970703125,27470981,572.6500244140625,609.8499755859375
2017-09-01 19:00:00,645.7999877929688,560.97998046875,36984224,628.72998046875,572.6500244140625
2017-08-31 19:00:00,653.5599975585938,586.6300048828125,37807706,592.5900268554688,628.72998046875
2017-08-30 19:00:00,609.22998046875,570.5,27937832,580.3400268554688,592.5900268554688
2017-08-29 19:00:00,613.1799926757812,529.6400146484375,47761724,544.739990234375,580.3400268554688
2017-08-28 19:00:00,596.5599975585938,524.3200073242188,43470346,591.1099853515625,544.739990234375
2017-08-27 19:00:00,626.6400146484375,581.8099975585938,19001371,616.2899780273438,591.1099853515625
2017-08-26 19:00:00,651.8800048828125,581.6799926757812,40956416,621.4299926757812,616.2899780273438
2017-08-25 19:00:00,638.5599975585938,612.25,18170375,632.47998046875,621.4299926757812
2017-08-24 19:00:00,664.739990234375,615.0900268554688,32464569,619.8300170898438,632.47998046875
2017-08-23 19:00:00,701.1099853515625,601.5999755859375,47944401,674.0800170898438,619.8300170898438
2017-08-22 19:00:00,710.8499755859375,651.3200073242188,44395029,684.5999755859375,674.0800170898438
2017-08-21 19:00:00,734.1599731445312,566.8599853515625,127212595,605.219970703125,684.5999755859375
2017-08-20 19:00:00,749.6500244140625,557.9199829101562,137835348,719.27001953125,605.219970703125
2017-08-19 19:00:00,849.1599731445312,677.9600219726562,176097781,738.5399780273438,719.27001953125
2017-08-18 19:00:00,965.47998046875,604.030029296875,382644710,689.8300170898438,738.5399780273438
2017-08-17 19:00:00,777.5399780273438,437.80999755859375,350422575,445.19000244140625,689.8300170898438
2017-08-16 19:00:00,449.75,292.3999938964844,72997662,299.67999267578125,445.19000244140625
2017-08-15 19:00:00,309.3599853515625,285.4800109863281,10407736,297.3599853515625,299.67999267578125
2017-08-14 19:00:00,307.4200134277344,290.0199890136719,11537495,300.0299987792969,297.3599853515625
2017-08-13 19:00:00,329.7699890136719,291.25,19118045,295.1499938964844,300.0299987792969
2017-08-12 19:00:00,317.69000244140625,293.92999267578125,13655828,316.0,295.1499938964844
2017-08-11 19:00:00,344.5899963378906,311.0400085449219,13359671,326.260009765625,316.0
2017-08-10 19:00:00,352.5299987792969,271.4599914550781,37100135,274.4800109863281,326.260009765625
2017-08-09 19:00:00,312.5299987792969,268.44000244140625,26331114,301.1700134277344,274.4800109863281
2017-08-08 19:00:00,349.92999267578125,289.739990234375,31524578,343.42999267578125,301.1700134277344
2017-08-07 19:00:00,388.3399963378906,310.510009765625,65405748,322.6000061035156,343.42999267578125
2017-08-06 19:00:00,411.55999755859375,239.47000122070312,89374025,241.8699951171875,322.6000061035156
2017-08-05 19:00:00,241.8699951171875,210.1300048828125,19175891,220.3000030517578,241.8699951171875
2017-08-04 19:00:00,294.8399963378906,206.63999938964844,26697590,253.1300048828125,220.3000030517578
2017-08-03 19:00:00,414.3800048828125,252.57000732421875,39012988,405.9200134277344,253.1300048828125
2017-08-02 19:00:00,635.72998046875,381.0799865722656,39430900,551.5900268554688,405.9200134277344
2017-08-01 19:00:00,974.7100219726562,362.0199890136719,44939867,439.2699890136719,551.5900268554688
2017-07-31 19:00:00,488.79998779296875,218.38999938964844,1364069,421.0,439.2699890136719
