time,close,high,low,open,volume
2017-08-08 09:30:00,84.1500015258789,84.87000274658203,84.1500015258789,84.5999984741211,18100
2017-08-07 09:30:00,84.3499984741211,85.5,84.27999877929688,85.0,28800
2017-08-04 09:30:00,84.97000122070312,85.3499984741211,83.94999694824219,84.0,17500
2017-08-03 09:30:00,83.88999938964844,85.63999938964844,83.66000366210938,83.69000244140625,21900
2017-08-02 09:30:00,83.45999908447266,84.6500015258789,83.30000305175781,84.41999816894531,21500
2017-08-01 09:30:00,84.62999725341797,85.63999938964844,84.43000030517578,84.61000061035156,18500
2017-07-31 09:30:00,84.63999938964844,84.9000015258789,84.04000091552734,84.27999877929688,14400
2017-07-28 09:30:00,84.4800033569336,85.41000366210938,84.37999725341797,84.98999786376953,8500
2017-07-27 09:30:00,85.1500015258789,85.61000061035156,84.4000015258789,84.75,18800
2017-07-26 09:30:00,84.69000244140625,85.69999694824219,84.31999969482422,84.55000305175781,21500
2017-07-25 09:30:00,84.41000366210938,85.69999694824219,84.0999984741211,84.9800033569336,28900
2017-07-24 09:30:00,85.63999938964844,86.91999816894531,85.26000213623047,86.91999816894531,16300
2017-07-21 09:30:00,87.06999969482422,88.47000122070312,86.75,87.66999816894531,5700
2017-07-20 09:30:00,87.79000091552734,88.0,86.76000213623047,87.13999938964844,18700
2017-07-19 09:30:00,87.08999633789062,87.3499984741211,86.52999877929688,87.30000305175781,16600
2017-07-18 09:30:00,87.47000122070312,87.68000030517578,87.19000244140625,87.55000305175781,9400
2017-07-17 09:30:00,87.48999786376953,87.62000274658203,87.04000091552734,87.55000305175781,11400
2017-07-14 09:30:00,87.70999908447266,88.56999969482422,87.06999969482422,87.06999969482422,14000
2017-07-13 09:30:00,87.41999816894531,87.7300033569336,87.01000213623047,87.01000213623047,11300
2017-07-12 09:30:00,87.12000274658203,88.2699966430664,87.08999633789062,87.69999694824219,18800
2017-07-11 09:30:00,87.58999633789062,87.69000244140625,86.62000274658203,87.0,17700
2017-07-10 09:30:00,86.9000015258789,87.22000122070312,86.61000061035156,86.6500015258789,17200
2017-07-07 09:30:00,86.51000213623047,86.91000366210938,86.0199966430664,86.5,8900
2017-07-06 09:30:00,86.19999694824219,87.33999633789062,86.0199966430664,86.37000274658203,20800
2017-07-05 09:30:00,86.69999694824219,87.12000274658203,85.94000244140625,86.5999984741211,23900
2017-07-03 09:30:00,86.44000244140625,87.0,85.58000183105469,85.80000305175781,11700
2017-06-30 09:30:00,85.86000061035156,87.0199966430664,85.6500015258789,87.0199966430664,29400
2017-06-29 09:30:00,86.27999877929688,86.80000305175781,86.19999694824219,86.80000305175781,9200
2017-06-28 09:30:00,86.95999908447266,86.95999908447266,86.0,86.02999877929688,10900
2017-06-27 09:30:00,86.18000030517578,86.77999877929688,85.5,86.6500015258789,19000
2017-06-26 09:30:00,86.81999969482422,86.97000122070312,86.0199966430664,86.12999725341797,13600
2017-06-23 09:30:00,86.30999755859375,86.7300033569336,86.0,86.5,10000
2017-06-22 09:30:00,86.44000244140625,86.69999694824219,85.01000213623047,85.66000366210938,25800
2017-06-21 09:30:00,85.8499984741211,86.58999633789062,85.44999694824219,86.44999694824219,14600
2017-06-20 09:30:00,86.38999938964844,86.44999694824219,85.01000213623047,85.54000091552734,32000
2017-06-19 09:30:00,85.5,86.5,84.93000030517578,85.44999694824219,30000
2017-06-16 09:30:00,84.87000274658203,85.79000091552734,83.55000305175781,83.66000366210938,199000
2017-06-15 09:30:00,83.62000274658203,85.55000305175781,83.54000091552734,85.0,24900
2017-06-14 09:30:00,85.0999984741211,85.80000305175781,84.9000015258789,85.0,34600
2017-06-13 09:30:00,84.4000015258789,84.75,82.55999755859375,82.9800033569336,25200
2017-06-12 09:30:00,82.5999984741211,82.80000305175781,82.13999938964844,82.13999938964844,39700
2017-06-09 09:30:00,82.13999938964844,82.30000305175781,80.5,80.75,47400
2017-06-08 09:30:00,81.37000274658203,81.4000015258789,80.93000030517578,81.4000015258789,14700
2017-06-07 09:30:00,81.22000122070312,82.27999877929688,81.0,81.52999877929688,29800
2017-06-06 09:30:00,81.33000183105469,81.98999786376953,80.98999786376953,81.3499984741211,26100
2017-06-05 09:30:00,81.83000183105469,82.30000305175781,80.79000091552734,81.51000213623047,29800
2017-06-02 09:30:00,82.16000366210938,82.48999786376953,81.69999694824219,82.48999786376953,33700
2017-06-01 09:30:00,82.0,82.70999908447266,81.5199966430664,82.0,29100
2017-05-31 09:30:00,81.55999755859375,81.7699966430664,80.66000366210938,81.5,23500
2017-05-30 09:30:00,81.25,81.7699966430664,80.5,81.75,27100
2017-05-26 09:30:00,81.45999908447266,82.0,80.51000213623047,80.87999725341797,35800
2017-05-25 09:30:00,81.0,81.48999786376953,80.52999877929688,81.11000061035156,25000
2017-05-24 09:30:00,81.37000274658203,82.87999725341797,81.16000366210938,82.7300033569336,36500
2017-05-23 09:30:00,82.9000015258789,83.41999816894531,81.80999755859375,82.5,36400
2017-05-22 09:30:00,82.0999984741211,84.94000244140625,82.06999969482422,84.94000244140625,17700
2017-05-19 09:30:00,84.94000244140625,85.30000305175781,82.01000213623047,82.12999725341797,39400
2017-05-18 09:30:00,82.77999877929688,82.98999786376953,80.62000274658203,82.98999786376953,50100
2017-05-17 09:30:00,82.11000061035156,83.37000274658203,82.01000213623047,83.19999694824219,26400
2017-05-16 09:30:00,83.8499984741211,85.47000122070312,81.93000030517578,85.06999969482422,119200
2017-05-15 09:30:00,85.48999786376953,88.31999969482422,85.2699966430664,88.31999969482422,76900
2017-05-12 09:30:00,88.08000183105469,89.41000366210938,88.08000183105469,88.75,31100
2017-05-11 09:30:00,88.91000366210938,89.75,88.69000244140625,89.58000183105469,31500
2017-05-10 09:30:00,90.56999969482422,90.80999755859375,90.0999984741211,90.1500015258789,14400
2017-05-09 09:30:00,90.0999984741211,91.63999938964844,90.01000213623047,91.0,25600
2017-05-08 09:30:00,90.95999908447266,92.12000274658203,90.76000213623047,91.91000366210938,24800
2017-05-05 09:30:00,92.45999908447266,92.4800033569336,90.31999969482422,90.31999969482422,19800
2017-05-04 09:30:00,90.16000366210938,92.91999816894531,89.5999984741211,92.08000183105469,61700
2017-05-03 09:30:00,92.05999755859375,93.4800033569336,92.05999755859375,93.44999694824219,15100
2017-05-02 09:30:00,93.52999877929688,93.58999633789062,91.5,92.0,34100
2017-05-01 09:30:00,91.88999938964844,92.73999786376953,91.58000183105469,91.8499984741211,16800
2017-04-28 09:30:00,91.80000305175781,92.51000213623047,91.75,92.51000213623047,15900
2017-04-27 09:30:00,92.87999725341797,92.87999725341797,92.11000061035156,92.70999908447266,23800
2017-04-26 09:30:00,92.6500015258789,93.30999755859375,92.55999755859375,92.6500015258789,14000
2017-04-25 09:30:00,92.66999816894531,93.47000122070312,92.66999816894531,93.02999877929688,15900
2017-04-24 09:30:00,92.58999633789062,93.29000091552734,92.5,92.5,20300
2017-04-21 09:30:00,92.1500015258789,93.30000305175781,92.0,92.55999755859375,17900
2017-04-20 09:30:00,92.61000061035156,93.0999984741211,92.16000366210938,92.23999786376953,12800
2017-04-19 09:30:00,92.1500015258789,93.69000244140625,91.94999694824219,93.4000015258789,29800
2017-04-18 09:30:00,93.69000244140625,94.08000183105469,93.0,93.23999786376953,8700
2017-04-17 09:30:00,93.61000061035156,93.9000015258789,92.0,93.56999969482422,33600
2017-04-13 09:30:00,93.5999984741211,94.22000122070312,93.55000305175781,93.93000030517578,6900
2017-04-12 09:30:00,94.04000091552734,95.0,93.6500015258789,94.62000274658203,17200
2017-04-11 09:30:00,95.02999877929688,96.0,94.55999755859375,96.0,14800
2017-04-10 09:30:00,96.47000122070312,97.3499984741211,96.1500015258789,96.79000091552734,22500
2017-04-07 09:30:00,96.73999786376953,96.94999694824219,95.3499984741211,95.8499984741211,8800
2017-04-06 09:30:00,95.75,96.5199966430664,95.5,96.45999908447266,8900
2017-04-05 09:30:00,96.41999816894531,97.29000091552734,96.25,97.19999694824219,15100
2017-04-04 09:30:00,96.94999694824219,97.20999908447266,96.44999694824219,96.55000305175781,9800
2017-04-03 09:30:00,97.22000122070312,98.29000091552734,96.5,97.94999694824219,19600
2017-03-31 09:30:00,98.23999786376953,98.76000213623047,96.23999786376953,96.23999786376953,20800
2017-03-30 09:30:00,96.33999633789062,96.88999938964844,96.16999816894531,96.16999816894531,15300
2017-03-29 09:30:00,96.19000244140625,96.93000030517578,94.68000030517578,95.26000213623047,16600
2017-03-28 09:30:00,95.48999786376953,95.81999969482422,95.0,95.0,6800
2017-03-27 09:30:00,94.98999786376953,95.48999786376953,94.22000122070312,94.4800033569336,11500
2017-03-24 09:30:00,95.0,96.6500015258789,94.63999938964844,94.63999938964844,15400
2017-03-23 09:30:00,94.55999755859375,94.91000366210938,93.54000091552734,93.73999786376953,9000
2017-03-22 09:30:00,93.75,94.16999816894531,93.30000305175781,94.16999816894531,16400
2017-03-21 09:30:00,94.0999984741211,95.62000274658203,93.83000183105469,95.37999725341797,15600
2017-03-20 09:30:00,95.7300033569336,96.6500015258789,94.4800033569336,96.6500015258789,23900
2017-03-17 09:30:00,96.68000030517578,96.68000030517578,93.13999938964844,93.69000244140625,36600
2017-03-16 09:30:00,93.4000015258789,93.87000274658203,92.91999816894531,92.98999786376953,19300
2017-03-15 09:30:00,92.9800033569336,93.72000122070312,92.4800033569336,93.16000366210938,26400
2017-03-14 09:30:00,93.0,93.47000122070312,92.5999984741211,93.47000122070312,27500
2017-03-13 09:30:00,93.6500015258789,93.8499984741211,92.69999694824219,92.9800033569336,31500
2017-03-10 09:30:00,92.58999633789062,92.97000122070312,91.5199966430664,92.29000091552734,32800
2017-03-09 09:30:00,91.79000091552734,93.23999786376953,91.20999908447266,91.25,47500
2017-03-08 09:30:00,91.0999984741211,92.6500015258789,91.06999969482422,92.55000305175781,48100
2017-03-07 09:30:00,92.55999755859375,95.3499984741211,92.55000305175781,94.1500015258789,51600
2017-03-06 09:30:00,94.80999755859375,95.38999938964844,92.5,95.01000213623047,76000
2017-03-03 09:30:00,95.12000274658203,97.37000274658203,93.77999877929688,96.9000015258789,93100
2017-03-02 09:30:00,97.05000305175781,99.55999755859375,96.69999694824219,99.55999755859375,76400
2017-03-01 09:30:00,99.62000274658203,100.5,99.5,99.5,40800
2017-02-28 09:30:00,99.0,101.18000030517578,99.0,101.18000030517578,66600
2017-02-27 09:30:00,100.47000122070312,101.98999786376953,100.20999908447266,101.0999984741211,30700
2017-02-24 09:30:00,101.87999725341797,102.11000061035156,101.01000213623047,101.2699966430664,13300
2017-02-23 09:30:00,101.5999984741211,102.13999938964844,101.0,101.25,28100
2017-02-22 09:30:00,101.38999938964844,102.0,101.02999877929688,101.55999755859375,45900
2017-02-21 09:30:00,102.12000274658203,103.23999786376953,101.5,103.23999786376953,43600
2017-02-17 09:30:00,103.25,103.77999877929688,102.0,102.91999816894531,30300
2017-02-16 09:30:00,102.91000366210938,105.5,102.02999877929688,105.5,58800
2017-02-15 09:30:00,105.54000091552734,106.9000015258789,105.01000213623047,106.01000213623047,39700
2017-02-14 09:30:00,108.5,108.88999938964844,106.5,107.0,39700
2017-02-13 09:30:00,107.0,107.69999694824219,106.7699966430664,107.0,48900
2017-02-10 09:30:00,106.75,107.2300033569336,106.5,106.98999786376953,36100
2017-02-09 09:30:00,106.9000015258789,107.76000213623047,106.69999694824219,106.80999755859375,35000
2017-02-08 09:30:00,106.08999633789062,107.91000366210938,106.0,106.08999633789062,40400
2017-02-07 09:30:00,106.0999984741211,110.66000366210938,106.0999984741211,108.75,105800
2017-02-06 09:30:00,114.80000305175781,115.86000061035156,113.6500015258789,114.19999694824219,21500
2017-02-03 09:30:00,113.6500015258789,113.80000305175781,112.55000305175781,113.52999877929688,9300
2017-02-02 09:30:00,113.01000213623047,113.98999786376953,112.5,113.98999786376953,14500
2017-02-01 09:30:00,113.77999877929688,113.98999786376953,112.25,113.62999725341797,9000
2017-01-31 09:30:00,113.0,114.83000183105469,111.95999908447266,114.44999694824219,17400
2017-01-30 09:30:00,114.44999694824219,114.73999786376953,111.63999938964844,113.8499984741211,17400
2017-01-27 09:30:00,113.63999938964844,114.37000274658203,110.20999908447266,112.25,20200
2017-01-26 09:30:00,112.63999938964844,113.12000274658203,108.0,109.43000030517578,34500
2017-01-25 09:30:00,109.75,110.8499984741211,107.5999984741211,110.55000305175781,46300
2017-01-24 09:30:00,110.44000244140625,110.5999984741211,107.33999633789062,107.33999633789062,60200
2017-01-23 09:30:00,107.3499984741211,107.63999938964844,106.55999755859375,106.7300033569336,6600
2017-01-20 09:30:00,106.72000122070312,106.72000122070312,105.73999786376953,106.05999755859375,6900
2017-01-19 09:30:00,105.61000061035156,105.95999908447266,105.0199966430664,105.0199966430664,10500
2017-01-18 09:30:00,105.0199966430664,105.94000244140625,104.75,105.25,10900
2017-01-17 09:30:00,105.91999816894531,106.68000030517578,105.16999816894531,106.26000213623047,11000
2017-01-13 09:30:00,106.47000122070312,106.47000122070312,105.69000244140625,106.37000274658203,9800
2017-01-12 09:30:00,106.37000274658203,106.86000061035156,104.87000274658203,106.75,8900
