time,close,volume,low,high,open
2016-12-23 09:30:00,789.9099731445312,623400,787.280029296875,792.739990234375,790.9000244140625
2016-12-22 09:30:00,791.260009765625,972200,788.5800170898438,793.3200073242188,792.3599853515625
2016-12-21 09:30:00,794.5599975585938,1211300,787.0999755859375,796.676025390625,795.8400268554688
2016-12-20 09:30:00,796.4199829101562,951000,793.27001953125,798.6500244140625,796.760009765625
2016-12-19 09:30:00,794.2000122070312,1232100,786.27001953125,797.6599731445312,790.219970703125
2016-12-16 09:30:00,790.7999877929688,2428300,790.2899780273438,800.8560180664062,800.4000244140625
2016-12-15 09:30:00,797.8499755859375,1626500,792.9199829101562,803.0,797.3400268554688
2016-12-14 09:30:00,797.0700073242188,1704200,794.010009765625,804.0,797.4000244140625
2016-12-13 09:30:00,796.0999755859375,2145200,793.3400268554688,804.3800048828125,793.9000244140625
2016-12-12 09:30:00,789.27001953125,2104100,784.35498046875,791.25,785.0399780273438
2016-12-09 09:30:00,789.2899780273438,1821900,779.02099609375,789.4299926757812,780.0
2016-12-08 09:30:00,776.4199829101562,1488100,767.22998046875,778.1799926757812,772.47998046875
2016-12-07 09:30:00,771.1900024414062,1761000,755.7999877929688,771.3599853515625,761.0
2016-12-06 09:30:00,759.1099853515625,1690700,757.3400268554688,768.8300170898438,764.72998046875
2016-12-05 09:30:00,762.52001953125,1394200,752.9000244140625,763.9000244140625,757.7100219726562
2016-12-02 09:30:00,750.5,1452500,743.0999755859375,754.0,744.5900268554688
2016-12-01 09:30:00,747.9199829101562,3017900,737.0250244140625,759.8499755859375,757.4400024414062
2016-11-30 09:30:00,758.0399780273438,2392900,754.8300170898438,772.989990234375,770.0700073242188
2016-11-29 09:30:00,770.8400268554688,1616600,768.239990234375,778.5,771.530029296875
2016-11-28 09:30:00,768.239990234375,2188200,759.7999877929688,779.530029296875,760.0
2016-11-25 09:30:00,761.6799926757812,587400,760.52001953125,765.0,764.260009765625
2016-11-23 09:30:00,760.989990234375,1477400,755.25,768.2830200195312,767.72998046875
2016-11-22 09:30:00,768.27001953125,1593100,767.0,776.9600219726562,772.6300048828125
2016-11-21 09:30:00,769.2000122070312,1330600,760.5999755859375,769.7000122070312,762.6099853515625
2016-11-18 09:30:00,760.5399780273438,1547100,760.0,775.0,771.3699951171875
2016-11-17 09:30:00,771.22998046875,1304000,764.22998046875,772.7000122070312,766.9199829101562
2016-11-16 09:30:00,764.47998046875,1465200,750.510009765625,766.3599853515625,755.2000122070312
2016-11-15 09:30:00,758.489990234375,2384000,746.969970703125,764.416015625,746.969970703125
2016-11-14 09:30:00,736.0800170898438,3631700,727.5399780273438,757.8499755859375,755.5999755859375
2016-11-11 09:30:00,754.02001953125,2431800,750.3800048828125,760.780029296875,756.5399780273438
2016-11-10 09:30:00,762.5599975585938,4745200,752.1799926757812,791.1699829101562,791.1699829101562
2016-11-09 09:30:00,785.3099975585938,2607100,771.6699829101562,791.2269897460938,779.9400024414062
2016-11-08 09:30:00,790.510009765625,1350800,780.1900024414062,795.6329956054688,783.4000244140625
2016-11-07 09:30:00,782.52001953125,1585100,772.5499877929688,785.1900024414062,774.5
2016-11-04 09:30:00,762.02001953125,2134800,750.5609741210938,770.3599853515625,750.6599731445312
2016-11-03 09:30:00,762.1300048828125,1943200,759.030029296875,769.9500122070312,767.25
2016-11-02 09:30:00,768.7000122070312,1872400,763.4500122070312,781.6500244140625,778.2000122070312
2016-11-01 09:30:00,783.6099853515625,2406400,775.5399780273438,789.489990234375,782.8900146484375
2016-10-31 09:30:00,784.5399780273438,2427300,784.0,796.8599853515625,795.469970703125
2016-10-28 09:30:00,795.3699951171875,4269900,793.5900268554688,815.489990234375,808.3499755859375
2016-10-27 09:30:00,795.3499755859375,2749200,791.5,803.489990234375,801.0
2016-10-26 09:30:00,799.0700073242188,1647700,796.3200073242188,806.97998046875,806.3400268554688
2016-10-25 09:30:00,807.6699829101562,1576400,805.1400146484375,816.6799926757812,816.6799926757812
2016-10-24 09:30:00,813.1099853515625,1697500,804.8200073242188,815.1799926757812,804.9000244140625
2016-10-21 09:30:00,799.3699951171875,1266200,794.0,799.5,795.0
2016-10-20 09:30:00,796.969970703125,1757500,796.030029296875,803.969970703125,803.2999877929688
2016-10-19 09:30:00,801.5,1766800,798.030029296875,804.5999755859375,798.239990234375
2016-10-18 09:30:00,795.260009765625,1995600,785.5650024414062,801.6099853515625,787.8499755859375
2016-10-17 09:30:00,779.9600219726562,1093000,777.5,785.8499755859375,779.7999877929688
2016-10-14 09:30:00,778.530029296875,852500,776.0,783.9500122070312,781.6500244140625
2016-10-13 09:30:00,778.1900024414062,1365300,773.0,781.219970703125,781.219970703125
2016-10-12 09:30:00,786.1400146484375,937400,782.0599975585938,788.1300048828125,783.760009765625
2016-10-11 09:30:00,783.0700073242188,1372500,780.5800170898438,792.280029296875,786.6599731445312
2016-10-10 09:30:00,785.9400024414062,1161400,775.8699951171875,789.3800048828125,777.7100219726562
2016-10-07 09:30:00,775.0800170898438,933200,770.75,779.6599731445312,779.6599731445312
2016-10-06 09:30:00,776.8599853515625,1070700,775.5399780273438,780.47998046875,779.0
2016-10-05 09:30:00,776.469970703125,1461200,775.6500244140625,782.0700073242188,779.3099975585938
2016-10-04 09:30:00,776.4299926757812,1201400,772.8900146484375,778.7100219726562,776.030029296875
2016-10-03 09:30:00,772.5599975585938,1278800,769.5,776.0650024414062,774.25
2016-09-30 09:30:00,777.2899780273438,1585300,774.0900268554688,780.9400024414062,776.3300170898438
2016-09-29 09:30:00,775.010009765625,1314700,774.2319946289062,785.7999877929688,781.4400024414062
2016-09-28 09:30:00,781.5599975585938,1109800,774.969970703125,781.8099975585938,777.8499755859375
2016-09-27 09:30:00,783.010009765625,1153200,774.3079833984375,785.989990234375,775.5
2016-09-26 09:30:00,774.2100219726562,1533200,773.0700073242188,782.739990234375,782.739990234375
2016-09-23 09:30:00,786.9000244140625,1411900,784.1500244140625,788.9299926757812,786.5900268554688
2016-09-22 09:30:00,787.2100219726562,1486200,778.4400024414062,789.8499755859375,780.0
2016-09-21 09:30:00,776.219970703125,1167800,768.301025390625,777.1599731445312,772.6599731445312
2016-09-20 09:30:00,771.4099731445312,978600,768.530029296875,773.3300170898438,769.0
2016-09-19 09:30:00,765.7000122070312,1171100,764.4409790039062,774.0,772.4199829101562
2016-09-16 09:30:00,768.8800048828125,2049300,764.6599731445312,769.75,769.75
2016-09-15 09:30:00,771.760009765625,1305100,759.9600219726562,773.7999877929688,762.8900146484375
2016-09-14 09:30:00,762.489990234375,1087400,759.1099853515625,767.6799926757812,759.6099853515625
2016-09-13 09:30:00,759.6900024414062,1395000,755.7999877929688,766.219970703125,764.47998046875
2016-09-12 09:30:00,769.02001953125,1311000,754.0,770.2899780273438,755.1300048828125
2016-09-09 09:30:00,759.6599731445312,1885500,759.6599731445312,773.2449951171875,770.0999755859375
2016-09-08 09:30:00,775.3200073242188,1260600,773.5800170898438,780.3499755859375,778.5900268554688
2016-09-07 09:30:00,780.3499755859375,893700,776.2000122070312,782.72998046875,780.0
2016-09-06 09:30:00,780.0800170898438,1442800,771.0,782.0,773.4500122070312
2016-09-02 09:30:00,771.4600219726562,1072700,768.4099731445312,773.9199829101562,773.010009765625
2016-09-01 09:30:00,768.780029296875,925100,764.2999877929688,771.02001953125,769.25
2016-08-31 09:30:00,767.0499877929688,1248600,765.3800048828125,769.0900268554688,767.010009765625
2016-08-30 09:30:00,769.0900268554688,1130000,766.8400268554688,774.4660034179688,769.3300170898438
2016-08-29 09:30:00,772.1500244140625,841000,766.614990234375,774.989990234375,768.739990234375
2016-08-26 09:30:00,769.5399780273438,1166700,765.8499755859375,776.0800170898438,769.0
2016-08-25 09:30:00,769.4099731445312,926900,763.1849975585938,771.8900146484375,767.0
2016-08-24 09:30:00,769.6400146484375,1072000,767.0700073242188,774.5,770.5800170898438
2016-08-23 09:30:00,772.0800170898438,928200,771.7849731445312,776.4400024414062,775.47998046875
2016-08-22 09:30:00,772.1500244140625,951400,770.0499877929688,774.5399780273438,773.27001953125
2016-08-19 09:30:00,775.4199829101562,861500,773.1300048828125,777.0999755859375,775.0
2016-08-18 09:30:00,777.5,719400,777.0,782.8599853515625,780.010009765625
2016-08-17 09:30:00,779.9099731445312,924200,773.530029296875,780.8099975585938,777.3200073242188
2016-08-16 09:30:00,777.1400146484375,1028000,773.4439697265625,780.97998046875,780.2999877929688
2016-08-15 09:30:00,782.4400024414062,938200,780.1099853515625,787.489990234375,783.75
2016-08-12 09:30:00,783.219970703125,740500,780.4000244140625,783.39501953125,781.5
2016-08-11 09:30:00,784.8499755859375,971100,782.969970703125,789.75,785.0
2016-08-10 09:30:00,784.6799926757812,786400,782.7780151367188,786.81201171875,783.75
2016-08-09 09:30:00,784.260009765625,1318900,780.5700073242188,788.9400024414062,781.0999755859375
2016-08-08 09:30:00,781.760009765625,1107900,778.0910034179688,782.6300048828125,782.0
2016-08-05 09:30:00,782.219970703125,1801200,772.3400268554688,783.0399780273438,773.780029296875
2016-08-04 09:30:00,771.6099853515625,1139400,768.7949829101562,774.0700073242188,772.219970703125
2016-08-03 09:30:00,773.1799926757812,1287400,766.8200073242188,773.2100219726562,767.1799926757812
2016-08-02 09:30:00,771.0700073242188,1784500,767.8499755859375,775.8400268554688,768.6900024414062
2016-08-01 09:30:00,772.8800048828125,2700500,761.0900268554688,780.4299926757812,761.0900268554688
2016-07-29 09:30:00,768.7899780273438,3841500,766.77001953125,778.5499877929688,772.7100219726562
2016-07-28 09:30:00,745.9099731445312,3530200,739.2999877929688,748.6500244140625,747.0399780273438
2016-07-27 09:30:00,741.77001953125,1497100,737.0,744.4600219726562,738.280029296875
2016-07-26 09:30:00,738.4199829101562,1186700,734.27001953125,741.6900024414062,739.0399780273438
2016-07-25 09:30:00,739.77001953125,1032400,737.5,742.6099853515625,740.6699829101562
2016-07-22 09:30:00,742.739990234375,1259800,736.5599975585938,743.239990234375,741.8599853515625
2016-07-21 09:30:00,738.6300048828125,1026300,735.8309936523438,741.6900024414062,740.3599853515625
2016-07-20 09:30:00,741.1900024414062,1289700,737.0999755859375,742.1300048828125,737.3300170898438
2016-07-19 09:30:00,736.9600219726562,1227500,729.0,736.989990234375,729.8900146484375
2016-07-18 09:30:00,733.780029296875,1295500,721.1900024414062,736.1300048828125,722.7100219726562
2016-07-15 09:30:00,719.8499755859375,1279300,719.0549926757812,725.739990234375,725.72998046875
2016-07-14 09:30:00,720.9500122070312,950200,718.030029296875,722.2100219726562,721.5800170898438
2016-07-13 09:30:00,716.97998046875,935900,716.8499755859375,724.0,723.6199951171875
2016-07-12 09:30:00,720.6400146484375,1336900,715.9099731445312,722.9400024414062,719.1199951171875
2016-07-11 09:30:00,715.0900268554688,1111800,707.239990234375,716.510009765625,708.0499877929688
2016-07-08 09:30:00,705.6300048828125,1575200,696.4349975585938,705.7100219726562,699.5
2016-07-07 09:30:00,695.3599853515625,1303100,688.2150268554688,698.2000122070312,698.0800170898438
2016-07-06 09:30:00,697.77001953125,1411900,689.0900268554688,701.6799926757812,689.97998046875
2016-07-05 09:30:00,694.9500122070312,1462600,688.8800048828125,696.9400024414062,696.0599975585938
2016-07-01 09:30:00,699.2100219726562,1344700,692.1300048828125,700.6500244140625,692.2000122070312
2016-06-30 09:30:00,692.0999755859375,1597700,683.6500244140625,692.3200073242188,685.469970703125
2016-06-29 09:30:00,684.1099853515625,1932600,681.4099731445312,687.4290161132812,683.0
2016-06-28 09:30:00,680.0399780273438,2173800,673.0,680.3300170898438,678.969970703125
2016-06-27 09:30:00,668.260009765625,2629000,663.2839965820312,672.2999877929688,671.0
2016-06-24 09:30:00,675.219970703125,4449000,673.4500122070312,689.4000244140625,675.1699829101562
2016-06-23 09:30:00,701.8699951171875,2171400,687.0,701.9500122070312,697.4500122070312
2016-06-22 09:30:00,697.4600219726562,1184300,693.0819702148438,700.8599853515625,699.0599975585938
2016-06-21 09:30:00,695.9400024414062,1465600,692.010009765625,702.77001953125,698.4000244140625
2016-06-20 09:30:00,693.7100219726562,2082500,693.4099731445312,702.47998046875,698.77001953125
2016-06-17 09:30:00,691.719970703125,3402400,688.4520263671875,708.8200073242188,708.6500244140625
2016-06-16 09:30:00,710.3599853515625,1982500,703.260009765625,716.6500244140625,714.9099731445312
2016-06-15 09:30:00,718.9199829101562,1214500,717.3099975585938,722.97998046875,719.0
2016-06-14 09:30:00,718.27001953125,1306100,713.1199951171875,722.469970703125,716.47998046875
2016-06-13 09:30:00,718.3599853515625,1258900,716.510009765625,725.4400024414062,716.510009765625
2016-06-10 09:30:00,719.4099731445312,1216400,716.4299926757812,725.8900146484375,719.469970703125
2016-06-09 09:30:00,728.5800170898438,988900,722.3359985351562,729.5399780273438,722.8699951171875
2016-06-08 09:30:00,728.280029296875,1583700,720.5800170898438,728.5700073242188,723.9600219726562
2016-06-07 09:30:00,716.6500244140625,1336200,716.5499877929688,721.97998046875,719.8400268554688
2016-06-06 09:30:00,716.5499877929688,1565300,714.6099853515625,724.9099731445312,724.9099731445312
2016-06-03 09:30:00,722.3400268554688,1226300,720.5599975585938,729.489990234375,729.27001953125
2016-06-02 09:30:00,730.4000244140625,1337600,724.1699829101562,733.02001953125,732.5
2016-06-01 09:30:00,734.1500244140625,1253600,730.6599731445312,737.2100219726562,734.530029296875
2016-05-31 09:30:00,735.719970703125,2129500,731.260009765625,739.72998046875,731.739990234375
2016-05-27 09:30:00,732.6599731445312,1975000,724.0,733.9359741210938,724.010009765625
2016-05-26 09:30:00,724.1199951171875,1542900,720.280029296875,728.3300170898438,722.8699951171875
2016-05-25 09:30:00,725.27001953125,1629200,719.7050170898438,727.510009765625,720.760009765625
2016-05-24 09:30:00,720.0900268554688,1929500,706.8599853515625,720.969970703125,706.8599853515625
2016-05-23 09:30:00,704.239990234375,1320900,704.1799926757812,711.47802734375,706.530029296875
2016-05-20 09:30:00,709.739990234375,1828400,700.52001953125,714.5800170898438,701.6199951171875
2016-05-19 09:30:00,700.3200073242188,1670200,696.7999877929688,706.0,702.3599853515625
2016-05-18 09:30:00,706.6300048828125,1766800,700.6300048828125,711.5999755859375,703.6699829101562
2016-05-17 09:30:00,706.22998046875,2001200,704.1099853515625,721.52001953125,715.989990234375
2016-05-16 09:30:00,716.489990234375,1317100,705.6500244140625,718.47998046875,709.1300048828125
2016-05-13 09:30:00,710.8300170898438,1314500,709.260009765625,716.6619873046875,711.9299926757812
2016-05-12 09:30:00,713.3099975585938,1360700,709.0,719.25,717.0599975585938
2016-05-11 09:30:00,715.2899780273438,1692100,712.7999877929688,724.47998046875,723.4099731445312
2016-05-10 09:30:00,723.1799926757812,1563100,715.719970703125,723.5,716.75
2016-05-09 09:30:00,712.9000244140625,1510300,710.0,718.7100219726562,712.0
2016-05-06 09:30:00,711.1199951171875,1829300,698.1069946289062,711.8599853515625,698.3800048828125
2016-05-05 09:30:00,701.4299926757812,1683500,695.719970703125,702.3200073242188,697.7000122070312
2016-05-04 09:30:00,695.7000122070312,1688600,689.010009765625,699.75,690.489990234375
2016-05-03 09:30:00,692.3599853515625,1543800,692.0,697.8400268554688,696.8699951171875
2016-05-02 09:30:00,698.2100219726562,1645300,691.0,700.6400146484375,697.6300048828125
2016-04-29 09:30:00,693.010009765625,2487700,689.0,697.6199951171875,690.7000122070312
2016-04-28 09:30:00,691.02001953125,2867300,689.5499877929688,714.1699829101562,708.260009765625
2016-04-27 09:30:00,705.8400268554688,3098600,692.364990234375,708.97998046875,707.2899780273438
2016-04-26 09:30:00,708.1400146484375,2744600,703.0260009765625,725.7659912109375,725.4199829101562
2016-04-25 09:30:00,723.1500244140625,1959200,715.5900268554688,723.9299926757812,716.0999755859375
2016-04-22 09:30:00,718.77001953125,5951900,713.6099853515625,736.1199951171875,726.2999877929688
2016-04-21 09:30:00,759.1400146484375,3060500,749.5499877929688,760.4500122070312,755.3800048828125
2016-04-20 09:30:00,752.6699829101562,1529200,750.010009765625,758.1320190429688,758.0
2016-04-19 09:30:00,753.9299926757812,2030500,749.3300170898438,769.9000244140625,769.510009765625
2016-04-18 09:30:00,766.6099853515625,1556000,757.2999877929688,768.0499877929688,760.4600219726562
2016-04-15 09:30:00,759.0,1809300,752.6939697265625,761.0,753.97998046875
2016-04-14 09:30:00,753.2000122070312,1131000,752.7050170898438,757.3099975585938,754.010009765625
2016-04-13 09:30:00,751.719970703125,1707100,744.260986328125,754.3800048828125,749.1599731445312
2016-04-12 09:30:00,743.0900268554688,1349700,731.010009765625,743.8300170898438,738.0
2016-04-11 09:30:00,736.0999755859375,1220100,736.0499877929688,745.0,743.02001953125
2016-04-08 09:30:00,739.1500244140625,1290800,735.5499877929688,745.4500122070312,743.969970703125
2016-04-07 09:30:00,740.280029296875,1453200,736.280029296875,747.0,745.3699951171875
2016-04-06 09:30:00,745.6900024414062,1050200,735.5599975585938,746.239990234375,735.77001953125
2016-04-05 09:30:00,737.7999877929688,1132300,735.3699951171875,742.7999877929688,738.0
2016-04-04 09:30:00,745.2899780273438,1134200,742.4299926757812,752.7999877929688,750.0599975585938
2016-04-01 09:30:00,749.9099731445312,1576700,737.0,750.3400268554688,738.5999755859375
2016-03-31 09:30:00,744.9500122070312,1718800,740.9400024414062,750.8499755859375,749.25
2016-03-30 09:30:00,750.530029296875,1782400,748.739990234375,757.8800048828125,750.0999755859375
2016-03-29 09:30:00,744.77001953125,1902100,728.760009765625,747.25,734.5900268554688
2016-03-28 09:30:00,733.530029296875,1301300,732.5,738.989990234375,736.7899780273438
2016-03-24 09:30:00,735.2999877929688,1594900,731.0,737.7470092773438,732.010009765625
2016-03-23 09:30:00,738.0599975585938,1432100,736.1500244140625,745.719970703125,742.3599853515625
2016-03-22 09:30:00,740.75,1269700,737.4600219726562,745.0,737.4600219726562
2016-03-21 09:30:00,742.0900268554688,1836500,733.5159912109375,742.5,736.5
2016-03-18 09:30:00,737.5999755859375,2980700,731.8300170898438,742.0,741.8599853515625
2016-03-17 09:30:00,737.780029296875,1860800,736.0,743.0700073242188,736.4500122070312
2016-03-16 09:30:00,736.0900268554688,1624400,724.510009765625,737.469970703125,726.3699951171875
2016-03-15 09:30:00,728.3300170898438,1721000,724.77001953125,732.2899780273438,726.9199829101562
2016-03-14 09:30:00,730.489990234375,1718300,725.1500244140625,735.5,726.8099975585938
2016-03-11 09:30:00,726.8200073242188,1970800,717.125,726.9199829101562,720.0
2016-03-10 09:30:00,712.8200073242188,2829400,703.3599853515625,716.4400024414062,708.1199951171875
2016-03-09 09:30:00,705.239990234375,1421500,694.0,705.6799926757812,698.469970703125
2016-03-08 09:30:00,693.969970703125,2076300,685.3400268554688,703.7899780273438,688.5900268554688
2016-03-07 09:30:00,695.1599731445312,2985100,686.9000244140625,708.0910034179688,706.9000244140625
2016-03-04 09:30:00,710.8900146484375,1972100,706.02001953125,716.489990234375,714.989990234375
2016-03-03 09:30:00,712.4199829101562,1956800,706.02001953125,719.4500122070312,718.6799926757812
2016-03-02 09:30:00,718.8499755859375,1629000,712.0,720.0,719.0
2016-03-01 09:30:00,718.8099975585938,2151400,699.77001953125,718.8099975585938,703.6199951171875
2016-02-29 09:30:00,697.77001953125,2481100,697.6799926757812,710.8900146484375,700.3200073242188
2016-02-26 09:30:00,705.0700073242188,2243500,700.8599853515625,713.4299926757812,708.5800170898438
2016-02-25 09:30:00,705.75,1631900,690.5850219726562,705.97998046875,700.010009765625
2016-02-24 09:30:00,699.5599975585938,1963600,680.780029296875,700.0,688.9199829101562
2016-02-23 09:30:00,695.8499755859375,2009300,693.5800170898438,708.4000244140625,701.4500122070312
2016-02-22 09:30:00,706.4600219726562,1949800,702.510009765625,713.239990234375,707.4500122070312
2016-02-19 09:30:00,700.9099731445312,1589300,694.0499877929688,703.0809936523438,695.030029296875
2016-02-18 09:30:00,697.3499755859375,1883200,696.030029296875,712.3499755859375,710.0
2016-02-17 09:30:00,708.4000244140625,2492600,691.3800048828125,709.75,698.0900268554688
2016-02-16 09:30:00,691.0,2520000,685.0499877929688,698.0,692.97998046875
2016-02-12 09:30:00,682.4000244140625,2141400,678.5999755859375,693.75,690.260009765625
2016-02-11 09:30:00,683.1099853515625,3024000,668.8679809570312,689.3499755859375,675.0
2016-02-10 09:30:00,684.1199951171875,2638000,682.1300048828125,701.3099975585938,686.8599853515625
2016-02-09 09:30:00,678.1099853515625,3604300,668.77001953125,699.9000244140625,672.3200073242188
2016-02-08 09:30:00,682.739990234375,4247400,663.0599975585938,684.030029296875,667.8499755859375
2016-02-05 09:30:00,683.5700073242188,5105700,680.1500244140625,703.989990234375,703.8699951171875
2016-02-04 09:30:00,708.010009765625,5145900,701.8599853515625,727.0,722.8099975585938
2016-02-03 09:30:00,726.9500122070312,6171000,720.5,774.5,770.219970703125
2016-02-02 09:30:00,764.6500244140625,6348100,764.6500244140625,789.8699951171875,784.5
2016-02-01 09:30:00,752.0,5139200,743.27001953125,757.8599853515625,750.4600219726562
2016-01-29 09:30:00,742.9500122070312,3474300,726.7999877929688,744.989990234375,731.530029296875
2016-01-28 09:30:00,730.9600219726562,2676400,712.3499755859375,733.6900024414062,722.219970703125
2016-01-27 09:30:00,699.989990234375,2194200,694.3900146484375,718.2349853515625,713.6699829101562
2016-01-26 09:30:00,713.0399780273438,1324300,706.47998046875,718.280029296875,713.8499755859375
2016-01-25 09:30:00,711.6699829101562,1711700,710.010009765625,729.6799926757812,723.5800170898438
2016-01-22 09:30:00,725.25,2011800,720.1209716796875,728.1300048828125,723.5999755859375
2016-01-21 09:30:00,706.5900268554688,2412200,694.4600219726562,719.1900024414062,702.1799926757812
2016-01-20 09:30:00,698.4500122070312,3445000,673.260009765625,706.8499755859375,688.6099853515625
2016-01-19 09:30:00,701.7899780273438,2268100,693.4099731445312,709.97998046875,703.2999877929688
2016-01-15 09:30:00,694.4500122070312,3608100,685.3699951171875,706.739990234375,692.2899780273438
2016-01-14 09:30:00,714.719970703125,2225800,689.0999755859375,721.9249877929688,705.3800048828125
2016-01-13 09:30:00,700.5599975585938,2501700,698.6099853515625,734.739990234375,730.8499755859375
2016-01-12 09:30:00,726.0700073242188,2024500,717.3170166015625,728.75,721.6799926757812
2016-01-11 09:30:00,716.030029296875,2089300,703.5399780273438,718.85498046875,716.6099853515625
2016-01-08 09:30:00,714.469970703125,2450900,713.0,733.22998046875,731.4500122070312
2016-01-07 09:30:00,726.3900146484375,2963700,719.0599975585938,738.5,730.3099975585938
2016-01-06 09:30:00,743.6199951171875,1947000,728.9199829101562,747.1799926757812,730.0
2016-01-05 09:30:00,742.5800170898438,1950700,738.6400146484375,752.0,746.4500122070312
2016-01-04 09:30:00,741.8400268554688,3272800,731.2579956054688,744.0599975585938,743.0
2015-12-31 09:30:00,758.8800048828125,1500900,758.3400268554688,769.5,769.5
2015-12-30 09:30:00,771.0,1293300,766.9000244140625,777.5999755859375,776.5999755859375
2015-12-29 09:30:00,776.5999755859375,1765000,766.4299926757812,779.97998046875,766.6900024414062
2015-12-28 09:30:00,762.510009765625,1515300,749.52001953125,762.989990234375,752.9199829101562
2015-12-24 09:30:00,748.4000244140625,527200,746.6199951171875,751.3499755859375,749.5499877929688
2015-12-23 09:30:00,750.3099975585938,1565900,744.0,754.2100219726562,753.469970703125
2015-12-22 09:30:00,750.0,1365400,745.530029296875,754.8499755859375,751.6500244140625
2015-12-21 09:30:00,747.77001953125,1525700,740.0,750.0,746.1300048828125
2015-12-18 09:30:00,739.3099975585938,3148700,738.1500244140625,754.1300048828125,746.510009765625
2015-12-17 09:30:00,749.4299926757812,1553400,749.0,762.6799926757812,762.4199829101562
2015-12-16 09:30:00,758.0900268554688,1993300,739.4349975585938,760.5900268554688,750.0
2015-12-15 09:30:00,743.4000244140625,2666200,743.010009765625,758.0800170898438,753.0
2015-12-14 09:30:00,747.77001953125,2412500,724.1699829101562,748.72998046875,741.7899780273438
2015-12-11 09:30:00,738.8699951171875,2224400,736.75,745.7100219726562,741.1599731445312
2015-12-10 09:30:00,749.4600219726562,1984900,743.8300170898438,755.8499755859375,752.8499755859375
2015-12-09 09:30:00,751.6099853515625,2700000,737.0009765625,764.22998046875,759.1699829101562
2015-12-08 09:30:00,762.3699951171875,1829500,754.2000122070312,764.7999877929688,757.8900146484375
2015-12-07 09:30:00,763.25,1812300,755.0900268554688,768.72998046875,767.77001953125
2015-12-04 09:30:00,766.8099975585938,2757300,750.0,768.489990234375,753.0999755859375
2015-12-03 09:30:00,752.5399780273438,2590600,745.6300048828125,768.9949951171875,766.010009765625
2015-12-02 09:30:00,762.3800048828125,2230400,758.9600219726562,775.9550170898438,768.9000244140625
2015-12-01 09:30:00,767.0399780273438,2134600,746.7000122070312,768.9500122070312,747.1099853515625
2015-11-30 09:30:00,742.5999755859375,2097600,741.27001953125,754.9299926757812,748.8099975585938
2015-11-27 09:30:00,750.260009765625,838500,747.489990234375,753.4099731445312,748.4600219726562
2015-11-25 09:30:00,748.1500244140625,1122100,746.0599975585938,752.0,748.1400146484375
2015-11-24 09:30:00,748.280029296875,2333100,737.6300048828125,755.2789916992188,752.0
2015-11-23 09:30:00,755.97998046875,1414500,751.8200073242188,762.7080078125,757.4500122070312
2015-11-20 09:30:00,756.5999755859375,2212300,743.0,757.9199829101562,746.530029296875
2015-11-19 09:30:00,738.4099731445312,1327100,737.4299926757812,742.0,738.739990234375
2015-11-18 09:30:00,740.0,1684300,727.0,741.4099731445312,727.5800170898438
2015-11-17 09:30:00,725.2999877929688,1510900,723.0269775390625,731.844970703125,729.2899780273438
2015-11-16 09:30:00,728.9600219726562,1905900,711.3300170898438,729.489990234375,715.5999755859375
2015-11-13 09:30:00,717.0,2075500,716.72998046875,731.1500244140625,729.1699829101562
2015-11-12 09:30:00,731.22998046875,1837200,728.64501953125,737.7999877929688,731.0
2015-11-11 09:30:00,735.4000244140625,1366400,730.22998046875,741.0,732.4600219726562
2015-11-10 09:30:00,728.3200073242188,1608000,718.5,730.5900268554688,724.4000244140625
2015-11-09 09:30:00,724.8900146484375,2069800,719.4299926757812,734.7100219726562,730.2000122070312
2015-11-06 09:30:00,733.760009765625,1511600,727.010009765625,735.4099731445312,731.5
2015-11-05 09:30:00,731.25,1861600,729.469970703125,739.47998046875,729.469970703125
2015-11-04 09:30:00,728.1099853515625,1704600,721.9000244140625,733.0999755859375,722.0
2015-11-03 09:30:00,722.1599731445312,1565400,714.719970703125,724.6500244140625,718.8599853515625
2015-11-02 09:30:00,721.1099853515625,1886300,705.8499755859375,721.6199951171875,711.0599975585938
2015-10-30 09:30:00,710.8099975585938,1908800,710.0499877929688,718.0,715.72998046875
2015-10-29 09:30:00,716.9199829101562,1454100,710.010009765625,718.260009765625,710.5
2015-10-28 09:30:00,712.9500122070312,2178900,703.0800170898438,712.97998046875,707.3300170898438
2015-10-27 09:30:00,708.489990234375,2245800,704.5499877929688,713.6199951171875,707.3800048828125
2015-10-26 09:30:00,712.780029296875,2716600,701.260009765625,719.1500244140625,701.5499877929688
2015-10-23 09:30:00,702.0,6653900,701.5,730.0,727.5
2015-10-22 09:30:00,651.7899780273438,4071000,644.010009765625,657.7999877929688,646.7000122070312
2015-10-21 09:30:00,642.6099853515625,1791100,641.72998046875,655.8699951171875,654.1500244140625
2015-10-20 09:30:00,650.280029296875,2490000,644.1950073242188,664.719970703125,664.0399780273438
2015-10-19 09:30:00,666.0999755859375,1477300,659.5800170898438,666.8200073242188,661.1799926757812
2015-10-16 09:30:00,662.2000122070312,1611100,657.2000122070312,664.969970703125,664.1099853515625
2015-10-15 09:30:00,661.739990234375,1885700,654.4600219726562,663.1300048828125,654.6599731445312
2015-10-14 09:30:00,651.1599731445312,1415500,648.8499755859375,659.3900146484375,653.2100219726562
2015-10-13 09:30:00,652.2999877929688,1807700,643.1500244140625,657.81201171875,643.1500244140625
